episode,env_steps,return,length,success,collisions,final_dist_m,goal_dist_m,alpha,curriculum_max_dist_m,target_entropy,stuck
2441,264768,6.36,9,0,5,3.314,4.995,0.0478,5.28,-6.0,1
2442,264885,6.04,117,0,22,0.937,5.126,0.0463,5.28,-6.0,1
2443,264900,138.69,15,1,0,0.261,4.205,0.0461,5.28,-6.0,0
2444,265120,-8.5,220,0,19,1.7,4.95,0.0434,5.28,-6.0,1
2445,265168,138.64,48,1,3,0.201,4.904,0.0429,5.28,-6.0,0
2446,265668,-16.61,500,0,5,2.288,4.127,0.0378,5.28,-6.0,0
2447,265840,-11.46,172,0,28,2.413,5.126,0.0363,5.28,-6.0,1
2448,265858,122.85,18,1,1,0.231,2.806,0.0362,5.28,-6.0,0
2449,266333,-15.08,475,0,16,1.156,5.022,0.033,5.28,-6.0,1
2450,266354,134.99,21,1,0,0.267,3.871,0.0329,5.28,-6.0,0
2451,266390,135.31,36,1,0,0.252,3.963,0.0327,5.28,-6.0,0
2452,266435,-6.63,45,0,16,1.283,3.845,0.0324,5.28,-6.0,1
2453,266549,3.09,114,0,9,1.661,4.34,0.0318,5.28,-6.0,1
2454,266665,6.85,116,0,10,1.639,4.904,0.0313,5.28,-6.0,1
2455,266671,-6.05,6,0,5,4.311,4.736,0.0313,5.28,-6.0,1
2456,267171,-60.91,500,0,18,5.811,5.22,0.0298,5.28,-6.0,0
2457,267182,-3.01,11,0,6,3.44,4.394,0.0297,5.28,-6.0,1
2458,267199,-6.43,17,0,9,2.035,3.276,0.0297,5.28,-6.0,1
2459,267206,125.88,7,1,0,0.171,2.794,0.0297,5.28,-6.0,0
2460,267266,138.83,60,1,4,0.278,5.261,0.0295,5.28,-6.0,0
2461,267392,3.44,126,0,18,0.969,4.943,0.0292,5.28,-6.0,1
2462,267579,1.26,187,0,5,2.404,4.465,0.0288,5.28,-6.0,1
2463,267599,0.01,20,0,7,1.22,2.721,0.0288,5.28,-6.0,1
2464,267613,128.5,14,1,3,0.268,3.789,0.0288,5.28,-6.0,0
2465,267642,145.72,29,1,1,0.29,5.207,0.0288,5.28,-6.0,0
2466,267647,-10.25,5,0,5,2.105,2.105,0.0288,5.28,-6.0,1
2467,267665,122.43,18,1,0,0.3,2.632,0.0288,5.28,-6.0,0
2468,267675,8.81,10,0,5,3.138,5.069,0.0288,5.28,-6.0,1
2469,267694,19.02,19,0,7,0.362,3.759,0.0288,5.28,-6.0,1
2470,267699,-10.25,5,0,5,5.166,5.166,0.0288,5.28,-6.0,1
2471,267721,146.82,22,1,0,0.277,5.069,0.0287,5.28,-6.0,0
2472,267805,143.23,84,1,0,0.163,4.907,0.0284,5.28,-6.0,0
2473,267814,123.42,9,1,0,0.172,2.559,0.0284,5.28,-6.0,0
2474,267839,144.6,25,1,0,0.298,4.884,0.0283,5.28,-6.0,0
2475,267879,133.44,40,1,0,0.292,3.836,0.0283,5.28,-6.0,0
2476,267889,130.79,10,1,0,0.232,3.361,0.0282,5.28,-6.0,0
2477,268389,-15.21,500,0,8,2.664,5.244,0.0274,5.28,-6.0,0
2478,268406,137.05,17,1,2,0.224,4.414,0.0274,5.28,-6.0,0
2479,268906,-34.67,500,0,4,4.139,3.971,0.0268,5.28,-6.0,0
2480,268922,142.33,16,1,0,0.271,4.584,0.0268,5.28,-6.0,0
2481,268942,19.9,20,0,6,1.282,4.572,0.0664,5.28,-6.0,1
2482,268947,-10.25,5,0,5,4.821,4.821,0.0662,5.28,-6.0,1
2483,268954,-2.55,7,0,5,3.809,4.589,0.066,5.28,-6.0,1
2484,268984,143.12,30,1,2,0.277,5.14,0.064,5.28,-6.0,0
2485,268995,0.46,11,0,5,3.833,4.934,0.0634,5.28,-6.0,1
2486,269000,-10.25,5,0,5,4.094,4.094,0.0632,5.28,-6.0,1
2487,269017,145.05,17,1,0,0.234,4.823,0.0624,5.28,-6.0,0
2488,269028,5.5,11,0,5,2.096,3.702,0.0619,5.28,-6.0,1
2489,269089,6.59,61,0,11,0.9,4.064,0.0597,5.28,-6.0,1
2490,269098,3.18,9,0,5,2.603,3.966,0.0594,5.28,-6.0,1
2491,269134,-12.78,36,0,11,2.488,3.591,0.0582,5.28,-6.0,1
2492,269342,-28.55,208,0,37,3.83,5.015,0.0529,5.28,-6.0,1
2493,269347,-10.25,5,0,5,3.914,3.914,0.0528,5.28,-6.0,1
2494,269847,-16.79,500,0,1,2.532,3.553,0.0443,5.28,-6.0,0
2495,269926,106.46,79,1,3,0.238,1.879,0.0431,5.28,-6.0,0
2496,270008,100.15,82,1,3,0.299,1.325,0.0422,5.28,-6.0,0
2497,270164,-15.76,156,0,14,0.782,2.786,0.0404,5.28,-6.0,1
2498,270177,147.49,13,1,0,0.22,5.033,0.0402,5.28,-6.0,0
2499,270265,136.2,88,1,3,0.263,4.923,0.0394,5.28,-6.0,0
2500,270676,-29.61,411,0,31,2.085,4.179,0.0358,5.28,-6.0,1
2501,270681,-10.25,5,0,5,3.569,3.569,0.0358,5.28,-6.0,1
2502,270694,138.44,13,1,0,0.286,4.195,0.0357,5.28,-6.0,0
2503,270708,146.35,14,1,0,0.256,4.961,0.0355,5.28,-6.0,0
2504,270717,136.69,9,1,0,0.048,3.762,0.0355,5.28,-6.0,0
2505,270758,137.28,41,1,3,0.177,4.71,0.0351,5.28,-6.0,0
2506,270905,142.14,147,1,0,0.277,5.226,0.0339,5.28,-6.0,0
2507,270919,143.75,14,1,0,0.207,4.652,0.0338,5.28,-6.0,0
2508,270943,113.62,24,1,0,0.299,1.781,0.0336,5.28,-6.0,0
2509,270950,126.37,7,1,0,0.26,2.932,0.0336,5.28,-6.0,0
2510,270955,-10.25,5,0,5,4.173,4.173,0.0335,5.28,-6.0,1
2511,270961,-8.57,6,0,5,4.779,4.952,0.0335,5.28,-6.0,1
2512,270966,117.59,5,1,0,0.262,2.046,0.0334,5.28,-6.0,0
2513,271005,-0.69,39,0,11,1.175,3.502,0.0332,5.28,-6.0,1
2514,271016,10.83,11,0,5,1.791,3.929,0.0331,5.28,-6.0,1
2515,271045,4.92,29,0,12,0.698,3.735,0.0329,5.28,-6.0,1
2516,271065,-7.42,20,0,8,1.087,2.046,0.0327,5.28,-6.0,1
2517,271070,-10.25,5,0,5,3.78,3.78,0.0327,5.28,-6.0,1
2518,271073,111.09,3,1,0,0.243,1.367,0.0327,5.28,-6.0,0
2519,271573,-36.54,500,0,0,5.105,3.952,0.0296,5.28,-6.0,0
2520,271936,-44.7,363,0,12,4.805,4.55,0.0286,5.28,-6.0,1
2521,271942,-13.74,6,0,5,2.3,1.956,0.0285,5.28,-6.0,1
2522,272442,-51.17,500,0,1,7.256,4.84,0.0273,5.28,-6.0,0
2523,272570,4.51,128,0,8,1.723,4.414,0.0272,5.28,-6.0,1
2524,272594,13.07,24,0,8,1.815,4.842,0.0272,5.28,-6.0,1
2525,272609,13.38,15,0,5,2.394,4.807,0.0271,5.28,-6.0,1
2526,272630,140.74,21,1,1,0.28,4.66,0.0271,5.28,-6.0,0
2527,272731,-16.46,101,0,15,2.578,4.437,0.027,5.28,-6.0,1
2528,272757,0.78,26,0,5,3.165,4.373,0.0269,5.28,-6.0,1
2529,272771,138.12,14,1,0,0.256,4.138,0.0269,5.28,-6.0,0
2530,272967,-2.01,196,0,10,0.486,3.266,0.0265,5.28,-6.0,1
2531,272977,-14.94,10,0,9,3.523,3.88,0.067,5.28,-6.0,1
2532,272992,115.73,15,1,1,0.214,2.062,0.0662,5.28,-6.0,0
2533,273003,-3.46,11,0,7,0.627,1.736,0.0657,5.28,-6.0,1
2534,273027,27.05,24,0,5,1.273,5.098,0.0645,5.28,-6.0,1
2535,273036,-1.91,9,0,5,2.58,3.434,0.064,5.28,-6.0,1
2536,273052,-22.1,16,0,8,3.708,3.178,0.0631,5.28,-6.0,1
2537,273059,-2.25,7,0,5,3.352,4.162,0.0628,5.28,-6.0,1
2538,273133,129.01,74,1,0,0.298,3.569,0.0597,5.28,-6.0,0
2539,273161,-44.33,28,0,12,6.212,4.319,0.0588,5.28,-6.0,1
2540,273181,-12.33,20,0,10,2.895,3.762,0.0582,5.28,-6.0,1
2541,273220,17.17,39,0,6,0.791,3.903,0.0571,5.28,-6.0,1
2542,273225,-10.25,5,0,5,4.874,4.874,0.057,5.28,-6.0,1
2543,273725,-51.52,500,0,5,6.611,4.959,0.0474,5.28,-6.0,0
2544,273732,117.56,7,1,0,0.298,2.089,0.0473,5.28,-6.0,0
2545,273895,-36.79,163,0,41,4.438,4.574,0.0452,5.28,-6.0,1
2546,273911,130.86,16,1,4,0.215,4.181,0.045,5.28,-6.0,0
2547,273972,136.2,61,1,0,0.238,4.162,0.0443,5.28,-6.0,0
2548,273988,6.6,16,0,8,0.622,2.962,0.0441,5.28,-6.0,1
2549,273996,-6.73,8,0,5,4.54,4.907,0.0441,5.28,-6.0,1
2550,274114,136.17,118,1,0,0.245,4.452,0.0427,5.28,-6.0,0
2551,274151,122.36,37,1,4,0.242,3.463,0.0423,5.28,-6.0,0
2552,274159,-2.78,8,0,5,3.302,4.064,0.0422,5.28,-6.0,1
2553,274170,-17.83,11,0,9,4.162,4.235,0.0421,5.28,-6.0,1
2554,274295,136.04,125,1,0,0.226,4.455,0.0408,5.28,-6.0,0
2555,274356,128.54,61,1,1,0.216,3.575,0.0402,5.28,-6.0,0
2556,274856,-13.39,500,0,3,2.11,3.871,0.0356,5.28,-6.0,0
2557,274898,125.04,42,1,0,0.293,3.007,0.0354,5.28,-6.0,0
2558,274903,-10.25,5,0,5,4.729,4.729,0.0354,5.28,-6.0,1
2559,274925,130.46,22,1,2,0.232,3.789,0.0353,5.28,-6.0,0
2560,274938,146.06,13,1,0,0.284,4.955,0.0353,5.28,-6.0,0
2561,274954,16.45,16,0,5,2.212,4.936,0.0351,5.28,-6.0,1
2562,274985,115.2,31,1,2,0.277,2.353,0.0349,5.28,-6.0,0
2563,275037,146.57,52,1,0,0.178,5.096,0.0344,5.28,-6.0,0
2564,275052,145.47,15,1,0,0.237,4.858,0.0343,5.28,-6.0,0
2565,275057,-10.25,5,0,5,4.925,4.925,0.0343,5.28,-6.0,1
2566,275079,145.27,22,1,0,0.284,4.92,0.0341,5.28,-6.0,0
2567,275093,131.38,14,1,0,0.189,3.397,0.034,5.28,-6.0,0
2568,275174,116.72,81,1,4,0.248,3.125,0.0336,5.28,-6.0,0
2569,275178,111.65,4,1,0,0.19,1.375,0.0336,5.28,-6.0,0
2570,275187,8.99,9,0,5,1.156,3.1,0.0335,5.28,-6.0,1
2571,275299,-1.86,112,0,8,2.09,4.064,0.0329,5.28,-6.0,1
2572,275799,-38.1,500,0,24,1.764,3.453,0.0307,5.28,-6.0,0
2573,275812,147.76,13,1,1,0.14,5.181,0.0306,5.28,-6.0,0
2574,275934,8.36,122,0,12,1.322,5.168,0.0302,5.28,-6.0,1
2575,275989,139.2,55,1,0,0.29,4.485,0.03,5.28,-6.0,0
2576,275997,-0.37,8,0,5,3.51,4.512,0.03,5.28,-6.0,1
2577,276009,136.32,12,1,0,0.191,3.883,0.0299,5.28,-6.0,0
2578,276062,-11.9,53,0,9,2.053,2.928,0.0297,5.28,-6.0,1
2579,276069,-8.43,7,0,6,4.728,5.12,0.0297,5.28,-6.0,1
2580,276095,123.29,26,1,2,0.244,3.103,0.0296,5.28,-6.0,0
2581,276101,-6.66,6,0,5,3.344,3.708,0.0671,5.28,-6.0,1
2582,276112,9.01,11,0,5,1.752,3.708,0.0667,5.28,-6.0,1
2583,276119,-12.6,7,0,5,5.274,5.049,0.0664,5.28,-6.0,1
2584,276140,-27.91,21,0,8,5.518,4.432,0.0656,5.28,-6.0,1
2585,276176,-34.22,36,0,15,5.091,4.849,0.0643,5.28,-6.0,1
2586,276181,-10.25,5,0,5,2.024,2.024,0.0641,5.28,-6.0,1
2587,276380,131.87,199,1,4,0.257,5.239,0.0576,5.28,-6.0,0
2588,276433,-62.14,53,0,11,8.127,4.378,0.0564,5.28,-6.0,1
2589,276471,15.28,38,0,7,1.668,4.786,0.0555,5.28,-6.0,1
2590,276479,-6.48,8,0,5,1.115,1.507,0.0553,5.28,-6.0,1
2591,276499,117.66,20,1,3,0.255,2.721,0.0549,5.28,-6.0,0
2592,276550,-8.96,51,0,26,2.453,4.812,0.0537,5.28,-6.0,1
2593,277050,-3.55,500,0,0,2.969,5.113,0.0455,5.28,-6.0,0
2594,277062,0.4,12,0,7,0.694,2.194,0.0454,5.28,-6.0,1
2595,277198,135.62,136,1,2,0.273,4.916,0.0437,5.28,-6.0,0
2596,277698,-62.92,500,0,9,5.04,3.048,0.0385,5.28,-6.0,0
2597,277796,7.36,98,0,9,2.164,5.19,0.0377,5.28,-6.0,1
2598,277805,1.43,9,0,5,2.132,3.32,0.0376,5.28,-6.0,1
2599,277812,122.82,7,1,0,0.285,2.602,0.0376,5.28,-6.0,0
2600,277823,-7.98,11,0,8,3.273,4.13,0.0375,5.28,-6.0,1
2601,277917,-14.62,94,0,6,2.884,3.092,0.0367,5.01,-6.0,1
2602,277950,3.23,33,0,12,1.185,4.072,0.0364,5.01,-6.0,1
2603,277970,4.68,20,0,9,1.93,4.298,0.0362,5.01,-6.0,1
2604,277991,113.2,21,1,1,0.187,1.812,0.0361,5.01,-6.0,0
2605,278029,123.22,38,1,0,0.282,2.794,0.0357,5.01,-6.0,0
2606,278148,-19.9,119,0,11,1.609,2.414,0.0348,5.01,-6.0,1
2607,278254,-24.25,106,0,24,2.795,3.9,0.034,5.01,-6.0,1
2608,278438,-35.9,184,0,20,2.44,2.77,0.0327,5.01,-6.0,1
2609,278825,-50.88,387,0,17,1.889,1.736,0.031,5.01,-6.0,1
2610,278850,127.46,25,1,0,0.265,3.136,0.0309,5.01,-6.0,0
2611,278860,116.64,10,1,0,0.259,1.973,0.0308,5.01,-6.0,0
2612,278905,131.68,45,1,2,0.203,3.997,0.0307,5.01,-6.0,0
2613,278973,4.68,68,0,5,3.098,4.907,0.0304,5.01,-6.0,1
2614,278992,16.64,19,0,9,0.343,3.903,0.0303,5.01,-6.0,1
2615,279017,138.57,25,1,1,0.281,4.462,0.0302,5.01,-6.0,0
2616,279322,-27.97,305,0,11,1.657,2.585,0.0288,5.01,-6.0,1
2617,279383,116.89,61,1,2,0.208,2.602,0.0287,5.01,-6.0,0
2618,279406,12.27,23,0,7,2.171,4.914,0.0286,5.01,-6.0,1
2619,279424,18.16,18,0,5,0.534,3.44,0.0285,5.01,-6.0,1
2620,279448,20.05,24,0,6,1.328,4.652,0.0284,5.01,-6.0,1
2621,279469,15.36,21,0,5,0.495,3.136,0.0283,5.01,-6.0,1
2622,279824,-9.98,355,0,30,1.127,4.904,0.0272,5.01,-6.0,1
2623,279839,108.85,15,1,1,0.255,1.415,0.0271,5.01,-6.0,0
2624,279859,-25.78,20,0,13,3.941,4.064,0.0271,5.01,-6.0,1
2625,279867,126.95,8,1,0,0.299,3.034,0.0271,5.01,-6.0,0
2626,279886,-1.17,19,0,10,0.726,2.704,0.0272,5.01,-6.0,1
2627,279917,146.16,31,1,0,0.238,5.009,0.0272,5.01,-6.0,0
2628,279955,126.03,38,1,1,0.259,3.252,0.0271,5.01,-6.0,0
2629,280018,11.71,63,0,11,0.604,4.29,0.0269,5.01,-6.0,1
2630,280021,111.4,3,1,0,0.26,1.415,0.0269,5.01,-6.0,0
2631,280068,-32.53,47,0,6,6.292,4.475,0.0652,5.01,-6.0,1
2632,280101,-41.84,33,0,13,5.944,4.525,0.0638,5.01,-6.0,1
2633,280119,-9.41,18,0,7,2.808,3.357,0.0629,5.01,-6.0,1
2634,280619,-31.07,500,0,8,3.736,4.729,0.0502,5.01,-6.0,0
2635,281115,-38.5,496,0,8,4.11,4.34,0.0428,5.01,-6.0,1
2636,281130,128.31,15,1,3,0.103,3.609,0.0427,5.01,-6.0,0
2637,281181,126.98,51,1,5,0.185,4.138,0.0421,5.01,-6.0,0
2638,281195,4.18,14,0,7,0.753,2.641,0.042,5.01,-6.0,1
2639,281209,4.28,14,0,5,2.118,3.616,0.0419,5.01,-6.0,1
2640,281369,-5.66,160,0,9,1.683,3.717,0.04,5.01,-6.0,1
2641,281409,105.24,40,1,11,0.171,3.096,0.0397,5.01,-6.0,0
2642,281556,7.0,147,0,13,0.615,4.65,0.0383,5.01,-6.0,1
2643,281571,140.85,15,1,0,0.292,4.452,0.0382,5.01,-6.0,0
2644,281610,141.9,39,1,0,0.226,4.611,0.0379,5.01,-6.0,0
2645,281655,128.47,45,1,1,0.284,3.556,0.0375,5.01,-6.0,0
2646,281672,13.48,17,0,5,0.833,3.266,0.0374,5.01,-6.0,1
2647,281706,111.7,34,1,4,0.278,2.419,0.0371,5.01,-6.0,0
2648,281723,1.71,17,0,9,2.536,4.592,0.037,5.01,-6.0,1
2649,281817,138.35,94,1,0,0.289,4.594,0.0362,5.01,-6.0,0
2650,281840,14.98,23,0,10,0.661,4.274,0.0359,5.01,-6.0,1
2651,281858,11.46,18,0,7,1.847,4.482,0.0358,5.01,-6.0,1
2652,281870,142.23,12,1,0,0.262,4.545,0.0357,5.01,-6.0,0
2653,282370,-42.25,500,0,3,5.986,4.861,0.0325,5.01,-6.0,0
2654,282381,10.1,11,0,5,2.18,4.245,0.0325,5.01,-6.0,1
2655,282443,8.21,62,0,8,1.149,3.88,0.0321,5.01,-6.0,1
2656,282481,138.29,38,1,0,0.194,4.213,0.032,5.01,-6.0,0
2657,282616,119.46,135,1,5,0.299,3.92,0.0315,5.01,-6.0,0
2658,282723,-2.84,107,0,16,0.931,4.181,0.0313,5.01,-6.0,1
2659,282754,135.4,31,1,0,0.288,3.983,0.0312,5.01,-6.0,0
2660,282772,-0.18,18,0,8,1.621,3.293,0.0311,5.01,-6.0,1
2661,282871,-2.63,99,0,10,2.333,4.565,0.0308,5.01,-6.0,1
2662,282939,9.79,68,0,7,1.178,3.897,0.0305,5.01,-6.0,1
2663,282947,1.98,8,0,5,1.007,2.245,0.0305,5.01,-6.0,1
2664,282963,129.63,16,1,0,0.291,3.334,0.0304,5.01,-6.0,0
2665,282976,136.83,13,1,0,0.237,3.986,0.0304,5.01,-6.0,0
2666,282981,-10.25,5,0,5,3.252,3.252,0.0303,5.01,-6.0,1
2667,282990,-15.45,9,0,8,3.428,3.527,0.0303,5.01,-6.0,1
2668,283059,123.6,69,1,0,0.196,2.901,0.0302,5.01,-6.0,0
2669,283188,84.85,129,1,10,0.293,1.423,0.0296,5.01,-6.0,0
2670,283226,134.47,38,1,0,0.258,3.894,0.0294,5.01,-6.0,0
2671,283237,115.32,11,1,0,0.149,1.736,0.0294,5.01,-6.0,0
2672,283243,124.11,6,1,0,0.263,2.704,0.0293,5.01,-6.0,0
2673,283257,129.85,14,1,0,0.127,3.182,0.0293,5.01,-6.0,0
2674,283274,128.87,17,1,1,0.041,3.214,0.0292,5.01,-6.0,0
2675,283774,-46.48,500,0,15,2.886,3.738,0.0278,5.01,-6.0,0
2676,283790,8.25,16,0,5,2.692,4.596,0.0278,5.01,-6.0,1
2677,283849,-1.34,59,0,5,2.613,3.774,0.0276,5.01,-6.0,1
2678,283859,134.8,10,1,0,0.199,3.729,0.0276,5.01,-6.0,0
2679,283926,134.55,67,1,1,0.205,4.195,0.0274,5.01,-6.0,0
2680,283991,17.11,65,0,6,0.942,4.179,0.0272,5.01,-6.0,1
2681,283996,-10.25,5,0,5,4.383,4.383,0.0672,5.01,-6.0,1
2682,284009,-13.25,13,0,6,4.674,4.614,0.0666,5.01,-6.0,1
2683,284104,-39.75,95,0,26,4.011,3.511,0.0621,5.01,-6.0,1
2684,284123,13.73,19,0,7,1.762,4.631,0.0614,5.01,-6.0,1
2685,284623,-35.29,500,0,15,1.966,3.937,0.0495,5.01,-6.0,0
2686,284797,-51.88,174,0,38,5.393,4.075,0.0468,5.01,-6.0,1
2687,284802,-10.25,5,0,5,3.952,3.952,0.0467,5.01,-6.0,1
2688,285302,-25.78,500,0,3,3.807,4.329,0.0408,5.01,-6.0,0
2689,285334,134.6,32,1,0,0.142,3.762,0.0405,5.01,-6.0,0
2690,285346,11.36,12,0,5,1.024,3.221,0.0404,5.01,-6.0,1
2691,285385,144.49,39,1,0,0.29,4.934,0.04,5.01,-6.0,0
2692,285443,-26.68,58,0,19,2.036,2.658,0.0395,5.01,-6.0,1
2693,285465,135.46,22,1,1,0.207,4.064,0.0393,5.01,-6.0,0
2694,285530,97.81,65,1,12,0.288,2.794,0.0387,5.01,-6.0,0
2695,285608,9.15,78,0,16,0.583,4.888,0.0381,5.01,-6.0,1
2696,285647,2.96,39,0,18,0.682,4.173,0.0377,5.01,-6.0,1
2697,285663,1.61,16,0,6,0.685,2.127,0.0376,5.01,-6.0,1
2698,285748,123.61,85,1,0,0.277,3.063,0.0368,5.01,-6.0,0
2699,285764,114.5,16,1,5,0.265,2.794,0.0367,5.01,-6.0,0
2700,285857,6.21,93,0,22,0.709,4.795,0.036,5.01,-6.0,1
2701,285869,135.53,12,1,0,0.208,3.821,0.0359,5.01,-6.0,0
2702,286369,-45.71,500,0,0,5.221,3.15,0.0326,5.01,-6.0,0
2703,286521,9.46,152,0,10,1.064,4.769,0.0319,5.01,-6.0,1
2704,286546,144.55,25,1,1,0.188,4.968,0.0318,5.01,-6.0,0
2705,286559,139.54,13,1,0,0.292,4.311,0.0317,5.01,-6.0,0
2706,286601,7.18,42,0,5,1.176,3.103,0.0314,5.01,-6.0,1
2707,286607,123.38,6,1,0,0.252,2.62,0.0314,5.01,-6.0,0
2708,286799,-20.96,192,0,18,0.527,2.391,0.0306,5.01,-6.0,1
2709,286814,131.11,15,1,3,0.219,4.005,0.0305,5.01,-6.0,0
2710,286880,124.2,66,1,0,0.272,3.022,0.0302,5.01,-6.0,0
2711,287380,-33.91,500,0,0,4.543,3.653,0.0281,5.01,-6.0,0
2712,287503,-15.89,123,0,7,0.881,1.308,0.0277,5.01,-6.0,1
2713,287512,-1.37,9,0,5,1.357,2.265,0.0277,5.01,-6.0,1
2714,287544,129.07,32,1,0,0.263,3.331,0.0276,5.01,-6.0,0
2715,287581,125.79,37,1,0,0.243,3.007,0.0274,5.01,-6.0,0
2716,288081,-15.74,500,0,2,3.578,4.904,0.0265,5.01,-6.0,0
2717,288100,122.08,19,1,0,0.211,2.514,0.0265,5.01,-6.0,0
2718,288111,123.65,11,1,3,0.105,3.125,0.0264,5.01,-6.0,0
2719,288119,124.79,8,1,0,0.255,2.774,0.0264,5.01,-6.0,0
2720,288136,122.13,17,1,0,0.194,2.492,0.0263,5.01,-6.0,0
2721,288141,-10.25,5,0,5,4.897,4.897,0.0263,5.01,-6.0,1
2722,288641,-43.99,500,0,4,4.97,3.871,0.0259,5.01,-6.0,0
2723,288782,-6.68,141,0,11,1.2,3.437,0.0259,5.01,-6.0,1
2724,289282,-68.51,500,0,19,5.711,4.36,0.0254,5.01,-6.0,0
2725,289289,110.29,7,1,0,0.173,1.237,0.0254,5.01,-6.0,0
2726,289323,130.19,34,1,0,0.264,3.453,0.0253,5.01,-6.0,0
2727,289327,110.99,4,1,0,0.264,1.383,0.0253,5.01,-6.0,0
2728,289504,-0.22,177,0,30,0.701,4.565,0.0254,5.01,-6.0,1
2729,290004,-66.52,500,0,9,7.081,4.729,0.026,5.01,-6.0,0
2730,290504,-30.79,500,0,2,3.421,3.242,0.0265,5.01,-6.0,0
2731,290523,-18.26,19,0,5,5.685,4.955,0.0665,5.01,-6.0,1
2732,290533,-19.05,10,0,8,2.646,2.391,0.0659,5.01,-6.0,1
2733,290570,-19.04,37,0,8,4.952,4.833,0.0633,5.01,-6.0,1
2734,290576,-6.1,6,0,5,4.553,4.973,0.0629,5.01,-6.0,1
2735,290586,119.2,10,1,0,0.285,2.255,0.0624,5.01,-6.0,0
2736,290654,122.93,68,1,0,0.173,2.806,0.06,5.01,-6.0,0
2737,290676,132.84,22,1,0,0.271,3.665,0.0593,5.01,-6.0,0
2738,290783,92.05,107,1,18,0.161,2.901,0.056,5.01,-6.0,0
2739,290788,-10.25,5,0,5,3.591,3.591,0.0559,5.01,-6.0,1
2740,290802,1.91,14,0,6,1.759,3.221,0.0555,5.01,-6.0,1
2741,290808,113.17,6,1,0,0.275,1.622,0.0553,5.01,-6.0,0
2742,290876,110.61,68,1,0,0.276,1.677,0.0536,5.01,-6.0,0
2743,290960,104.37,84,1,9,0.228,2.885,0.0518,5.01,-6.0,0
2744,291000,-15.85,40,0,12,3.878,4.893,0.0511,5.01,-6.0,1
2745,291014,6.15,14,0,7,0.474,2.559,0.0508,5.01,-6.0,1
2746,291022,-1.77,8,0,5,3.187,4.05,0.0506,5.01,-6.0,1
2747,291278,-43.28,256,0,21,4.551,4.502,0.0463,5.01,-6.0,1
2748,291328,6.87,50,0,9,2.222,4.959,0.0455,5.01,-6.0,1
2749,291354,129.72,26,1,4,0.14,4.042,0.0451,5.01,-6.0,0
2750,291365,-1.39,11,0,5,3.935,4.851,0.0449,5.01,-6.0,1
2751,291399,135.78,34,1,0,0.21,3.957,0.0444,5.01,-6.0,0
2752,291415,123.16,16,1,0,0.292,2.687,0.0443,5.01,-6.0,0
2753,291427,135.79,12,1,0,0.273,3.912,0.0441,5.01,-6.0,0
2754,291440,135.9,13,1,1,0.261,4.116,0.044,5.01,-6.0,0
2755,291448,132.24,8,1,0,0.19,3.453,0.0438,5.01,-6.0,0
2756,291472,119.54,24,1,2,0.218,2.692,0.0435,5.01,-6.0,0
2757,291487,126.6,15,1,2,0.158,3.293,0.0433,5.01,-6.0,0
2758,291987,-45.15,500,0,45,3.761,4.746,0.0378,5.01,-6.0,0
2759,292015,4.57,28,0,6,2.475,4.272,0.0375,5.01,-6.0,1
2760,292074,1.68,59,0,9,2.469,4.732,0.0371,5.01,-6.0,1
2761,292574,-17.49,500,0,5,2.076,3.827,0.0329,5.01,-6.0,0
2762,292592,125.23,18,1,4,0.147,3.559,0.0328,5.01,-6.0,0
2763,292628,130.52,36,1,0,0.27,3.502,0.0325,5.01,-6.0,0
2764,292649,2.94,21,0,7,3.02,4.819,0.0324,5.01,-6.0,1
2765,292707,-1.13,58,0,7,1.672,3.248,0.0321,5.01,-6.0,1
2766,292794,-1.23,87,0,15,1.08,4.391,0.0316,5.01,-6.0,1
2767,292799,-10.25,5,0,5,1.616,1.616,0.0316,5.01,-6.0,1
2768,292808,-14.08,9,0,8,4.185,4.422,0.0315,5.01,-6.0,1
2769,292814,116.96,6,1,0,0.171,1.897,0.0315,5.01,-6.0,0
2770,292820,121.35,6,1,0,0.295,2.46,0.0315,5.01,-6.0,0
2771,292831,115.37,11,1,0,0.112,1.704,0.0314,5.01,-6.0,0
2772,292870,-24.26,39,0,25,0.887,1.657,0.0312,5.01,-6.0,1
2773,292940,6.43,70,0,12,0.936,4.329,0.0308,5.01,-6.0,1
2774,293440,-61.7,500,0,22,5.415,4.746,0.0285,5.01,-6.0,0
2775,293445,-10.25,5,0,5,4.162,4.162,0.0285,5.01,-6.0,1
2776,293456,115.52,11,1,0,0.296,1.903,0.0284,5.01,-6.0,0
2777,293476,111.81,20,1,0,0.292,1.573,0.0284,5.01,-6.0,0
2778,293493,-7.23,17,0,5,3.482,3.845,0.0284,5.01,-6.0,1
2779,293507,7.99,14,0,5,1.746,3.616,0.0283,5.01,-6.0,1
2780,293517,122.44,10,1,0,0.274,2.568,0.0283,5.01,-6.0,0
2781,293534,13.21,17,0,5,1.421,3.827,0.0668,5.01,-6.0,1
2782,293550,-7.79,16,0,9,3.476,4.577,0.0662,5.01,-6.0,1
2783,293573,-9.25,23,0,13,1.445,3.235,0.0655,5.01,-6.0,1
2784,293613,110.38,40,1,3,0.18,2.018,0.0633,5.01,-6.0,0
2785,293618,-10.25,5,0,5,4.652,4.652,0.063,5.01,-6.0,1
